Mass (u)	log2FC	p_value	mean_2000	mean_10000	std_2000	std_10000	n_2000	n_10000	t_statistic	q_value	significant
767	0.07875616988692874	0.5216768630102387	0.004419078214676567	0.004667019960652067	0.0005384469675653199	0.0002303576434893084	3	3	-0.7332797505509107	0.7109207972643542	False
768	0.009831852798574828	0.9414364206129335	0.0078206077786777	0.007874086623987767	0.0010954022116961423	0.0002853884990665862	3	3	-0.08182920306587467	0.9795686323652382	False
769	-0.12697823587729862	0.2907150970271777	0.004960113732995733	0.004542211747454133	0.00042968498146369363	0.00041144937176526656	3	3	1.216697599283858	0.5016608076749468	False
770	-0.12320984942498835	0.4146596394469102	0.0051806154877503995	0.0047565437795526995	0.0007151322016211014	0.00020177333112838993	3	3	0.9885089687158097	0.6255446954553847	False
771	-0.1609096957509149	0.18940839035361184	0.004441718943403133	0.003972943859971167	0.00018522731409506584	0.00042820418181689976	3	3	1.7403150441377329	0.3922139595371133	False
772	-0.08378875772303174	0.37358970492241345	0.006693799368812133	0.006316111112561466	0.0005689228160293129	0.00022340459604754755	3	3	1.0702880620823338	0.5950800365462082	False
773	-0.08969695477846468	0.07558882708355266	0.0051834539829087	0.004870995999742633	0.00017137271829177866	5.538482472160391e-05	3	3	3.00495533870083	0.20872094127901974	False
774	0.06598615629407358	0.455994470532921	0.009498352460368967	0.009942877612428501	0.0008369886104508735	0.0001610399718259302	3	3	-0.9033249328155452	0.6575524889631515	False
775	-0.006700168253005215	0.9579757991207013	0.0067123588467287	0.006681257567182433	0.0008971656896013191	0.0001649737246574293	3	3	0.059053443126430454	0.9819226022365403	False
776	-0.008229973770593339	0.9484853386457603	0.007473778294623733	0.007431264880529534	0.00096405024665182	0.0003834276942089441	3	3	0.07097376007070205	0.9795686323652382	False
777	-0.016831502871622692	0.8447731914151265	0.005282925681266801	0.0052216494656909	0.000466098105591665	0.00013915022374761917	3	3	0.21819048366280222	0.9290316573982415	False
778	0.08922463731436366	0.17343028948441921	0.0054466118169617	0.005794096400983668	0.0003004242879949522	0.00011071341326131736	3	3	-1.8797858043288054	0.3746623810999285	False
779	0.013672933149929725	0.9447530914485789	0.0043523643285662	0.004393809315832466	0.000841177536185069	0.00045379477720655957	3	3	-0.07510626065878802	0.9795686323652382	False
780	0.24152063617034472	0.01895011379933218	0.005342090688992667	0.006315623234322033	0.00019244801835500698	0.00033182827865394155	3	3	-4.395785662265369	0.08250588008016935	False
781	0.005987712092611524	0.9635611096058744	0.004386825346607667	0.004405070111749	0.0005282046575165213	0.0003711883287546084	3	3	-0.04894913052813819	0.984735980103623	False
782	0.09049531625093128	0.052128491609318074	0.0046549204110681	0.004956259819759901	0.0001498851809033269	9.71740853307158e-05	3	3	-2.9218925915581417	0.16669573092555431	False
783	0.048017567023818236	0.8165754431557971	0.003820421689788566	0.003949717465288467	0.0008391104222906693	0.00017458726697301363	3	3	-0.26129033110471434	0.9122007253148312	False
784	0.14314212098106963	0.1732380315128133	0.004477536752903133	0.0049445780012480995	0.0003895766577191181	1.7452209670543838e-05	3	3	-2.0743765446833433	0.3746623810999285	False
785	-0.0506978547025242	0.485728972665567	0.0038719871227635336	0.0037382843181269997	6.035509384545548e-05	0.00027147595067478133	3	3	0.8327097399494822	0.6838870610166938	False
786	0.08901526083156656	0.23297195901621154	0.005264251592046266	0.005599289226976167	0.00022526505204878167	0.00033434128928435525	3	3	-1.439426640847654	0.442926542312773	False
787	0.00784155505133973	0.9587913277433356	0.004065840322140899	0.004087999762719	0.0006388787105106818	0.00020536597849112677	3	3	-0.05719375138548312	0.9819226022365403	False
