Mass (u)	P1_2000μC-P	P1_500μC-P	P1_5000μC-P	P1_10000μC-P	P1_15000μC-P	P2_2000μC-P	P2_500μC-P	P2_5000μC-P	P2_10000μC-P	P2_15000μC-P	P3_2000μC-P	P3_500μC-P	P3_5000μC-P	P3_10000μC-P	P3_15000μC-P
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.05647937833914121	0.0818266429362095	0.05323262769570644	0.05133075691459065	0.049886057450309856	0.05646923110962583	0.09086786480941189	0.05624199126981705	0.051053927746525306	0.04758711249369738	0.05831396378091163	0.08386982107526715	0.057201792268791	0.05188439520744969	0.0533130549425426
2	0.0166549439989076	0.017989916477370964	0.016071081919673894	0.015592240378145305	0.014929768642143041	0.017441835726571975	0.019462226342760222	0.017414147640145147	0.0151539769937383	0.013676285912293293	0.01751146131159158	0.017921828296832417	0.017194111558151884	0.016510910116682768	0.015922578209921337
3	0.00943893974473779	0.008192564477920404	0.009473615318839845	0.00875439283564946	0.008979016465518713	0.009918223866707923	0.009277844640209986	0.009496094910139573	0.009507405059145895	0.008163884902192099	0.009448654576699269	0.007878717788939596	0.009657731192733656	0.009218634480680957	0.00914683308060746
4	0.0	0.001548229751298107	0.0	0.0	0.0005183311937528659	0.0	0.0	0.0	0.0	0.0	0.001015839645339964	0.0	0.0	0.0	0.0
5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	0.00095339033789232	0.0	0.0	0.0	0.0007330310040063394	0.0	0.0	0.0	0.0	0.0013872204665114234	0.0	0.0	0.0	0.0005694585111932068	0.0007743339810512792
7	0.00356728332912608	0.002681612591038048	0.0008891445431457866	0.001743717071353082	0.0010366643648256903	0.0	0.00239549445866539	0.0009448109183399364	0.0014424837900621893	0.004548439026921593	0.0	0.0032856012187248134	0.0012134453903608368	0.0016106780438779286	0.0018967291737592893
8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005475368089045351
10	0.0015074447836942134	0.0	0.0008891445431457866	0.0013506750310618698	0.0007330310040063394	0.0007065806377313535	0.001693870376017095	0.0009448145225831822	0.0009443262788440067	0.0009809129988709935	0.001015839645339964	0.0	0.0018535765321540663	0.0015066488868846855	0.0013411960300468294
11	0.0030149033688401843	0.0	0.0025149021299602234	0.0024035600804295397	0.001795564483266154	0.003602916036819587	0.001693870376017095	0.0030615606438536445	0.0018886573608836732	0.0013872231125128013	0.003047558981164213	0.0	0.002972345974804164	0.002205520157422991	0.0014486478089496633
12	0.020545564279965574	0.03654912183567498	0.019640694294285357	0.019381299113269697	0.0192886798956934	0.021312138386959886	0.0424266961214686	0.02113653605247769	0.0195633798404017	0.018369806740875377	0.02068984560065314	0.03588731819366868	0.02064886184324369	0.019413998551893623	0.0207117885892724
