Mass (u)	Comp_1	Comp_2
466	0.00013116847474736295	0.003339589199379202
467	0.00017976308673056283	0.004631202178620513
468	0.00012182214456323717	0.001129221234015127
469	0.00013698403382223463	0.0011343072683688666
470	0.00014438518843594753	0.000806202587322075
471	0.00013533235419288197	0.0007281433554742024
472	0.00014306972296084886	0.0007056277143269899
473	0.00015131134659540852	0.0006853603596212328
474	8.251692236312572e-05	0.0016115774417031924
475	3.8225730656257916e-05	0.0019857441966145187
476	0.00016732810697494795	0.0008276653376328234
477	0.00023236681238186172	0.0007721961507762527
478	0.00048170824571944025	0.0008211361856947054
479	0.0005930810398498302	0.0007328406093917077
480	0.0004564769202211227	0.0006916168546368857
481	0.0004047490188086439	0.0007231012510618153
482	0.0001979401689705149	0.0009668290858086787
483	0.00015695661369224015	0.0010675970795954038
484	0.00021694326100108957	0.001323391723515605
485	0.00018506532060917066	0.0011601237385915157
486	0.00015615691293016	0.0010202965940978841
487	0.00020298247220197285	0.0010517926536394967
488	0.00017133825877005366	0.00090804928034991
489	0.00017149207932923185	0.0007991984898628484
490	6.578214341416612e-05	0.0011555072189001212
491	9.929297051107377e-05	0.001073013950817776
492	0.0001243193818785391	0.0007214949106748357
493	4.0563060394927196e-05	0.000689700115843165
494	0.00010412159019484161	0.000784191235111875
495	0.00024493322810950776	0.0007192237035554984
496	0.0005661815203991706	0.0006452901180129288
497	0.0006522899781604973	0.0006200626461276383
498	0.0006094904437156443	0.0009673712192010329
499	0.0004719569352136442	0.0008752903863509354
500	0.00032035927989958223	0.0007197986247089759
501	0.00029122426876359165	0.0006775756430359177
502	0.00025410830843192753	0.0012282619180510523
503	0.00021203057289702468	0.001147213547825533
504	0.00017216774637786355	0.0008779005067116702
505	0.00016819941307480118	0.0008536411178888528
506	0.00011232107531337356	0.0007571524722740745
507	0.0001653713977376651	0.0007244666380473634
508	0.00012636848175393876	0.0006809980962874785
509	0.00016731066729721905	0.0009293951914555872
510	1.117344763043469e-05	0.001403451030873549
511	0.0001299178810530751	0.0011379081847475976
512	5.680552364886592e-05	0.0007771438919318518
513	0.000128946931121731	0.0006573215513376415
514	0.0002478326966804552	0.0006219021472781107
515	0.00023844616082296618	0.0005676423980227905
516	0.0002509963228943716	0.000615137603980911
517	0.0002273177404860312	0.0006342982985367661
518	0.00013597926413354383	0.0008256141658140358
519	0.000155870423867446	0.0006825625978069651
520	0.0002524129687340072	0.0008950015514386729
521	0.00024247385293766925	0.0009017889960693911
522	0.0001711824323024563	0.0008023260710483648
523	0.00016071803456474176	0.000816537908580767
524	8.817427534141453e-05	0.0007804031393513323
525	8.998646894917806e-05	0.0007401461236473543
526	8.659518476865083e-05	0.0022373808801363377
527	9.496711468147235e-05	0.0035810324082542967
528	0.0001299387680952213	0.0010500621132429411
529	8.117623286181e-05	0.0012906052231686405
530	0.00010818665200166652	0.0007427687260336754
531	0.00012248185789864077	0.0006649014825778194
532	6.0749709441334005e-05	0.0005987136141148268
533	0.00012454359333510594	0.0005372674939951777
534	0.0001288456227977411	0.001049999551326733
535	5.0904581166974936e-05	0.0014668852553734034
536	7.777225027003222e-05	0.0007454141814559297
537	0.00016902588523813041	0.0006659078562336976
538	0.0003312966163011178	0.0006466452758054661
539	0.00040655242815292167	0.0005124916523530491
540	0.0003701853855497652	0.0005385035427680658
541	0.00025429265721424953	0.0005016364369684496
542	0.0002329683840318684	0.0007769322882585419
543	0.00016999495733604838	0.0007827413127030802
544	0.00019580600436759423	0.00168766508852578
545	0.00011931289706988802	0.0017300474240078323
546	6.570719283643278e-05	0.0010982169021336054
547	0.0001718526896861444	0.0011264798845746504
548	5.7835876593636035e-05	0.0007185230191697439
549	0.0001072568977174641	0.0005846891010178022
550	5.9179633128197734e-05	0.0006969732359977934
551	6.136233963347134e-05	0.0007956346938867522
552	8.509036223172977e-05	0.0009908902476512393
553	1.4820385091065378e-05	0.0011618092971980595
554	7.608269805415291e-05	0.0008138378177363524
555	0.00020947770960343156	0.0007436813228816775
556	0.0003102932905606125	0.000595554385120404
557	0.0003848206067833337	0.0004890598688126481
558	0.00030898852288835393	0.000681624473334422
559	0.0002268956633090177	0.0006572619940246451
560	0.00015743307493351584	0.0007614790800229009
561	0.00021249002012315864	0.0007296710060058711
562	0.00014957865489981733	0.0008115739665306578
563	0.00012039804061061122	0.000644978515305585
564	0.00012277766942047068	0.0006602310545872419
565	0.00010253418660428564	0.0005521962519283434
566	7.061972765938142e-05	0.0007450401618881022
567	0.00013600225687769853	0.000734843732068134
568	0.00015471676658743185	0.0030711819523571004
569	6.930573694894177e-05	0.004610849678876376
570	0.00016618685956954946	0.000987907990621443
571	3.7082770844893716e-05	0.001071800765128576
572	2.589789022806105e-05	0.0006699611253236765
573	0.00010018558509894125	0.0005920722608132017
574	0.00015235045718473662	0.0006081557342013983
575	0.0001922541973967491	0.000541314755944771
576	0.0001468942634648359	0.0014495023304370495
577	0.00013093077316063946	0.0017282266310145323
578	7.716598141573611e-05	0.0007418439464881889
579	0.0001357804456398332	0.0006430743278891835
580	0.00016161526843134986	0.0007232998217315676
581	0.00017172801547116006	0.0005551657568561527
582	0.00015220895408004723	0.0006270631829470208
583	0.0001283408377966533	0.0005547319779890337
584	2.3598692627535973e-05	0.000890326295792831
585	8.019534522728147e-05	0.0009122166907465698
586	5.9856110989108194e-05	0.0009201420936267371
587	8.927665334887858e-05	0.0007264029075628773
588	0.00010900819674637506	0.0008445462555883283
589	8.248553230242197e-05	0.0007511948038589854
590	5.795709856690105e-05	0.0007789204239157541
591	5.505108146370752e-05	0.0006405646079792396
592	0.0	0.0010683317851536886
593	7.013780951889014e-05	0.0008872710416730215
594	6.448939489593476e-05	0.0005958833841679198
595	6.583355925721396e-05	0.0005060812284164012
596	7.39646412294839e-05	0.0006257106198069988
597	0.0001539402872571542	0.000547889829154901
598	0.0003381020322071701	0.0006083245569199092
599	0.00034136096995332645	0.0005517807018535929
600	0.00026249092239795775	0.000909061261998124
601	0.00020099443040175947	0.0007477379102298026
602	0.00013542800152525236	0.0006299374137013282
603	6.032318556146891e-05	0.0005491087929276014
604	6.728455601724902e-05	0.0009851632944654094
605	0.0001596901627014889	0.0006464126987906415
606	9.309434016555017e-05	0.0007421595790586223
607	0.0	0.0006083500154631126
608	8.857991478495023e-05	0.0007403427729064066
609	9.633134973934428e-05	0.0006392094622904632
610	0.00011172040797537899	0.0006183399120116972
611	8.888402332838965e-05	0.0006709754229559593
612	3.6333161343994486e-05	0.000965034923977255
613	0.00012062152629559133	0.000793992619730109
614	8.393147511507146e-05	0.0006465860203998306
615	0.00019172955619008652	0.000488952068182572
616	0.00033733151299484405	0.000556869921319429
617	0.0003513684013891236	0.0004492620261885022
618	0.0003419571356657316	0.0005043879734974093
619	0.0002275042112287915	0.0005185728765770475
620	0.0002104404859151715	0.0006697989933069505
621	0.00010108935873491231	0.0005383394664900211
622	0.00010361410793685694	0.000822736045831751
623	6.208116221315861e-05	0.0007630011186341489
624	0.00017271342012973066	0.0007437214591782304
625	5.7884604686867334e-05	0.0007150362681355142
626	2.2167925548770248e-05	0.0006696024815167776
627	6.394434404491667e-05	0.0006430427350224767
628	6.51610574114215e-05	0.0018471135532477495
629	9.175142479209783e-05	0.0029055476934253827
630	8.600415826128674e-05	0.0009428965276236563
631	6.731256861932796e-05	0.0010962479103756799
632	2.171308332995217e-05	0.000691369869068642
633	4.246584752157556e-05	0.0005628743776187927
634	2.414969699045706e-05	0.0005348883789203108
635	0.00010206608397287836	0.0004425710363884366
636	6.807735466792885e-05	0.0009066814261848976
637	7.133026631499176e-05	0.0011507339683597812
