Mass (u)	P1_2000μC-P	P1_500μC-P	P1_5000μC-P	P1_10000μC-P	P1_15000μC-P	P2_2000μC-P	P2_500μC-P	P2_5000μC-P	P2_10000μC-P	P2_15000μC-P	P3_2000μC-P	P3_500μC-P	P3_5000μC-P	P3_10000μC-P	P3_15000μC-P
211	0.13244905950287372	0.4462125394025548	0.13469621246615704	0.15419469172949213	0.15924605472944556	0.1282539826687527	0.4396038645500649	0.1367661359728025	0.1528002275289358	0.16518256610718404	0.1239439889753628	0.4410557007810287	0.13373924293157827	0.1537687046123794	0.16951516759802712
212	0.1488250963009301	0.38621597686846926	0.1421203897005537	0.1605774925107138	0.16935537582232082	0.14065794872481371	0.3678242682918562	0.15036338449222714	0.16157872143333374	0.1756025873847933	0.13659815885506507	0.39653847017100824	0.15026933128091058	0.16104568144135545	0.17463585956474528
213	0.24956832681002605	0.5419848333610109	0.24815312703855413	0.2756777900976	0.29964276340328394	0.2289134324485502	0.4877514285169228	0.2486954066612089	0.28234234956823273	0.2788972771066983	0.22509809098089392	0.5289657465548002	0.2521051774140607	0.28740917378911257	0.31279697057846734
214	0.20983517753898379	0.43910382708772105	0.2388817588014477	0.2729185576343811	0.3040486257440663	0.19759212913958352	0.39243779989069977	0.21299297300343514	0.2717865266207786	0.2732767753096438	0.2040190247792158	0.41880859699741607	0.21562277532963217	0.26066117132781697	0.28967618990341093
215	0.38028378374014427	0.5646869530316181	0.39342843802888694	0.44180814501386706	0.4910971111511563	0.36673597471659747	0.5048311260219804	0.39181437075541414	0.4526168661760251	0.4626478612263694	0.36008056976458636	0.5602458172266627	0.38935793444998024	0.4516848737100763	0.5099123534454234
216	0.3212745196072212	0.4536840800850719	0.32527586327363817	0.35987972811012087	0.4072374439644418	0.3055403857676051	0.39940344705876213	0.31360638822373776	0.36628633960536233	0.37973041864579393	0.3064279554702299	0.4426345190281161	0.3218640759909988	0.37731568330040943	0.4144741857910222
217	0.4121745023301809	0.32858404662656465	0.3987904581835983	0.4047813029852471	0.44845358036103683	0.36874299444064645	0.2830395690591577	0.3977707446762863	0.40858806193433844	0.4452446813442868	0.3752442370188442	0.3237940908300032	0.3719449679791623	0.41452815156687245	0.4375665934929355
218	0.37868256527670296	0.4349923607510794	0.35466799969278545	0.3696422676296516	0.43430202504589066	0.35914184237303104	0.3974481050789736	0.3515118027529576	0.3841948275212333	0.42798427187047966	0.34568834820114475	0.4502406090873359	0.3472290905475472	0.3932751846322871	0.42795374114613255
219	0.32208082378606345	0.2432067554927214	0.2937870506020581	0.32506539118011574	0.3381972329798652	0.31939440260890545	0.21329750526899657	0.2998931406551254	0.3258384718716759	0.42698795135745976	0.30767401589426774	0.21799218671928378	0.3137786137860473	0.3150693044436228	0.3459631302340502
220	0.5140072671861763	0.45352640748083417	0.506349876518931	0.5009625419585615	0.5223636684210592	0.5038281376268221	0.47198145568982913	0.4870977138842962	0.5161663600654227	0.5221128733095618	0.5063075642868274	0.41565853721814955	0.5096488295667988	0.5229144126985508	0.5070496838306897
221	0.5276302116283456	0.5756149744145314	0.46383265115226857	0.49129169203644757	0.5168907145743674	0.4940938477668857	0.5789261470577017	0.47496230186070626	0.5039514221918246	0.5331547940442595	0.5265363443487125	0.6006190215280998	0.5065748763836904	0.500212970203078	0.5117871970788311
222	0.14434954094419955	0.39891541010187687	0.14008096533716158	0.1436360739480188	0.14773281299865426	0.13745628830882478	0.39584486857912693	0.13869255720226364	0.14751519317468684	0.1466546611571631	0.14923011106693423	0.4120371586609037	0.14013414604300117	0.1443254829649335	0.14711987462087478
223	0.8235640838576759	0.662705529166282	0.8188485770936011	0.7797069045179871	0.7649773491248226	0.8224892823460244	0.6701346898855717	0.8254298088894801	0.7986272024548647	0.7121753678831668	0.7925043372209092	0.6444054563012137	0.8193313782799417	0.7871771730807134	0.7557009496918505
224	0.15356376911914654	0.47972667828581594	0.16044981283016613	0.1582520444579064	0.16612666308254992	0.15346352020640663	0.4437455524301889	0.15452578049712068	0.1616552930077452	0.1624925067598496	0.15122614608801274	0.4776158158163442	0.147251725443232	0.1599649023963526	0.16984544154860443
225	0.24840173546436295	0.4907792676054656	0.2571089657530477	0.25535366796061576	0.2553348370426519	0.26282497581449926	0.45867415521079563	0.2567947462405576	0.265297458443532	0.26478425629230207	0.24526934573782846	0.4890880622753233	0.259459150163776	0.2531020219465001	0.26692404718988694
226	0.19462664812604302	0.49114431550895427	0.19848628194061554	0.2153108084928136	0.24047972331881345	0.18278295387577873	0.4461093118350337	0.19176897189817654	0.21901682582294119	0.22792823601623463	0.18521744710800253	0.4950205344746077	0.18675334519674291	0.22208640603350796	0.25164872644279673
227	0.26884948192119246	0.4607877188064816	0.26150318555857566	0.2949219466747527	0.32177293227607495	0.24261517167740212	0.4059470003889761	0.25783214217194483	0.2983524155606816	0.32291444699429317	0.244856971084861	0.4727227949651423	0.25715445782014223	0.2892176737327522	0.33591608531588535
228	0.2544578404246086	0.4420917236986392	0.24953137991961943	0.2751984605245342	0.3155827515589031	0.2270514688047083	0.3439588418352468	0.2314731445383704	0.2852337120715068	0.3018089472543948	0.2335583073487784	0.4022178809584216	0.2390008534261159	0.2828337549939653	0.32529132138397626
229	0.3924801261279789	0.44145904487566945	0.3835261265248108	0.42640294709634585	0.4811348307326801	0.36914083864451513	0.3812107677293316	0.3808601539038378	0.43872560838970664	0.4827013105260476	0.3659814622724866	0.44606403060142086	0.3924231130241377	0.43850336067457907	0.4944384248118595
230	0.3617221127968313	0.4389918166294991	0.3640042354485543	0.4028720760055098	0.4231847217160557	0.3629919467220479	0.4139821732838111	0.3593143275416438	0.402987550582729	0.434118145466112	0.34317253009315873	0.42736611719970974	0.3757189765494221	0.38171115313308807	0.42561375189801176
231	0.36070094916959916	0.14614289585887202	0.34089619306459673	0.35628492907183995	0.35790888544267296	0.33649787902984624	0.1511932973886095	0.3545493240538994	0.3515964819989376	0.3179478203607779	0.3409196022788206	0.14672514138337864	0.3551026217546692	0.35592342169028657	0.36181478509834275
232	0.3006057402566823	0.1396237552105993	0.31044950258116705	0.31069844797216817	0.32211731393987997	0.2998738283001587	0.14951861345213216	0.2996940988845577	0.3105256513784163	0.2876530744275847	0.3019544058329818	0.14351419711495397	0.3053603112454739	0.31897829710820796	0.334035507695433
233	0.3992645118669253	0.556687567897137	0.41020514000194885	0.43379063301347787	0.45046892448769443	0.4061779328534541	0.5454279639601458	0.40182869390313186	0.4368054620824886	0.4253402180251726	0.41520325882870496	0.5087971210030074	0.4171885607229917	0.4319230717058534	0.4458513401631071
234	0.15384822657552957	0.34314292986815825	0.14552551076216882	0.15453064656181228	0.1601490449784928	0.14991210088407797	0.3576563611208629	0.14116163554526548	0.1529255503436805	0.16079301872249252	0.14778930066006649	0.34124751276298854	0.15225448137627892	0.15150425083730723	0.17394982074958618
235	0.17930251709379855	0.4326694246783792	0.16555865593681007	0.17383716895560247	0.1771126014220069	0.17676786123440816	0.4393355532547682	0.1671274653836925	0.17227886871030812	0.1757646875964892	0.17657997290578167	0.4372064058923119	0.17007215409486515	0.17106832643867367	0.17931199442134474
236	0.13428568199168778	0.3777645890409995	0.12448475401924575	0.13457776002461141	0.13811455496712152	0.13567137535918644	0.37217942408527566	0.12815017009031368	0.13526876166390797	0.14428184558539417	0.13215162302827144	0.3893733298260503	0.126792718359657	0.1347497956409942	0.14049576573907266
237	0.17114951745966372	0.4641701758204463	0.15119274889405168	0.1627277411321641	0.1796478169552457	0.15902106188388318	0.4430712235817648	0.15969830178468034	0.17394376021927418	0.18622347188883387	0.16247015683101096	0.46819006726783763	0.16037904757181895	0.1697345613952613	0.18703995056970268
238	0.156481293225677	0.40061114569330936	0.148484748727272	0.1562157798200375	0.16352951191545606	0.15297970011318981	0.3565463606015337	0.14988757437232117	0.15738086058086645	0.16306763235719363	0.15105777569701515	0.38129466231740283	0.15254865280649266	0.15200388484267607	0.17248489404226017
239	0.24160382282095996	0.49930273469306957	0.23724221383505964	0.25502503815222227	0.28248122958207167	0.23129680106435094	0.44646719050051714	0.22892937790425133	0.26291310936643947	0.27608513816946145	0.23183302169655287	0.4827609345202477	0.23693891111657756	0.25763033259555557	0.2945499310310979
240	0.22208004318090627	0.41562623042532	0.22415843890379045	0.2486417765202178	0.2748122272167731	0.22592395036638846	0.38527343619680215	0.22354398623361035	0.25419719838124255	0.25348382144691467	0.2176678293980386	0.3962009725494971	0.24530682005570462	0.24360144148342625	0.27434764496003244
241	0.482279015918864	0.3900438901776091	0.5096201056578678	0.47331587677543757	0.46906583575171235	0.502126439526093	0.3217737993395329	0.5165706559864863	0.4782339069906281	0.4863144333875582	0.47211368236671064	0.3534062580781852	0.48593897059039937	0.47417168460749753	0.4559041500930287
242	0.2570457992840461	0.3597882161287982	0.32462492859973824	0.42243956822247536	0.4326596301337697	0.32935936583434483	0.3161178313486607	0.3511616762798034	0.40333331246693926	0.3853364036229521	0.31870748973663493	0.3227423306262006	0.36627102106415954	0.40578061671973803	0.39979804680806713
243	0.33357450077772904	0.2819811715999845	0.3705833229926519	0.3692507705454239	0.3938363865856205	0.3669861646237068	0.27463008147128737	0.3683383248593114	0.3729665194816163	0.416760265624644	0.3370212732511773	0.25843620569961295	0.36124213945878497	0.37401638089744105	0.37332628670850904
244	0.30127350840366496	0.374130887888924	0.26840240392548076	0.29444249489180896	0.30783139170743556	0.2724277240005975	0.33037699895645617	0.27239896265587077	0.3060600916780534	0.3833098159490046	0.26333838324487435	0.3367130327864497	0.2644699444822248	0.28275667244266484	0.31485072953079407
245	0.3119592735376291	0.41479530796841607	0.2997556451148291	0.3215938343867085	0.34250475889777465	0.3040861052658319	0.41420669199004845	0.31213322683681277	0.3319738492253001	0.4128300648257967	0.29492754023968476	0.3767704532496767	0.30269610822263965	0.332017038584226	0.35726544875558447
246	0.1419131298379326	0.3507359419453228	0.13410616773442996	0.14474607390546285	0.14975994530054398	0.12641722257747307	0.38141707866510655	0.13322805752994354	0.14036832801784396	0.14819534405083976	0.13744718514088305	0.3688217448513517	0.1343953563603408	0.1407540050473542	0.14952664709002864
247	0.6396192048487678	0.3051487919074816	0.5537533114083881	0.5113742797926129	0.4796949717161103	0.5846973771442937	0.31050970198489297	0.570230885162166	0.518529548171665	0.41892656112194415	0.5816750908510976	0.3171156536777795	0.5784052475818054	0.5295817291817909	0.49363461465184294
248	0.6583916093184798	0.7524122767922246	0.6145536118084007	0.5959332567853334	0.590816684037843	0.6175738599166433	0.744826500919899	0.627471998254746	0.6041392317003704	0.5087932114479469	0.6306302335155368	0.7561878285839215	0.6292234280377107	0.6013497306788096	0.5896459166424022
249	1.0662472119598154	1.071807879348001	1.0837800639242936	1.0974066307526966	1.1102839888579987	1.072020743113288	1.0362796950696878	1.0915836658606362	1.1071879975555592	0.9685993351449396	1.0598512736557284	1.0916631300589374	1.0736769866533304	1.0845915907376633	1.1125149460118593
250	0.16692113549672846	0.4495982508741658	0.1558286099084913	0.15963385414259745	0.17489541828497657	0.1585079749965564	0.4192122392732653	0.15884744269376921	0.16180847328593037	0.1648752896109561	0.15497187590531808	0.4590392047491352	0.15371641269656114	0.16798184838763217	0.18322651751736074
251	0.2896457319423597	0.4824479595993963	0.26896750549816345	0.2876713932317488	0.2925633680747726	0.2805451654390198	0.42427429476773904	0.27718920808458314	0.2866584371847247	0.28560483014197846	0.2857330526496544	0.4573662595915811	0.28044873989963237	0.2788681820677531	0.29449361685914965
252	0.21318294967257057	0.42663095103463994	0.19987131563323793	0.2084092555692863	0.23486335287978846	0.1996518371289738	0.372243041056549	0.1974374027845329	0.21906061768831867	0.22898662897966948	0.1967437805791443	0.422617877812006	0.20033870919979768	0.21613332926267947	0.24199132355241243
253	0.3199564348684794	0.4747972282889737	0.3379394562982881	0.34535014492592014	0.36955646861316616	0.307428696473621	0.40079801219736444	0.31340402437015136	0.3443860793960572	0.36688026258160306	0.31229615190560095	0.44524367078556515	0.3153713597756802	0.33715676740273043	0.38291803309490396
254	0.2755651642182076	0.40355969622990734	0.2793040948639948	0.29347862184585044	0.31175108820568714	0.28915426807448885	0.3694278905283085	0.2769317238532311	0.2933520895550809	0.3207808346808383	0.26115814923972985	0.3585121475442014	0.2835407994214212	0.29128412693010436	0.3209811821612913
255	0.3626064658754879	0.29551789005007567	0.37789325082898106	0.3996527476501627	0.4109317807829521	0.36596588506290806	0.26239141040413383	0.37686828896431107	0.40453778284665864	0.38995568832197064	0.3677450388715412	0.2643727045749398	0.3699998071452134	0.405409580068006	0.42135962328941773
256	0.35017127921508623	0.28347086773504526	0.36110553058859013	0.3876053640466647	0.39203301653471695	0.3416597727209202	0.26133886426611763	0.3520641894894139	0.3987451074891189	0.3696759062451733	0.3403293894268688	0.2673342778240703	0.3641912870472926	0.39638131647295927	0.3958756080343924
257	0.26124857105931837	0.43682394924809725	0.2704207516462409	0.3021683856417851	0.3114682775339962	0.27898126207921436	0.4237945013851011	0.2742778127211073	0.3012910262940299	0.30611800982647097	0.2742416808997495	0.421991892755619	0.26995961661722556	0.2857389012164959	0.30261298313030077
258	0.16538670512300965	0.33276741793181613	0.14796946833160327	0.16130742185194832	0.16625136321818162	0.16449584849357904	0.3533595282302963	0.1469727788806724	0.15811202416892128	0.1651091272387628	0.1640557663260956	0.32371267026848355	0.15076751893004348	0.15874734018497483	0.1686811091468578
259	0.13633202960520213	0.3975826230579406	0.13932047100426664	0.135498624101358	0.14148182461937395	0.13925798593744618	0.40477804189784905	0.14626334463719082	0.1421353330380721	0.14944942507684178	0.1401573476481354	0.4067213200033664	0.13046663087440233	0.13649026621006238	0.1360046765332352
260	0.10899433953735425	0.34319455834597223	0.10568117507903017	0.11202050233194599	0.12023612912438976	0.09702356581176388	0.34811823561946154	0.10906466049509207	0.11844189904176218	0.11729898221192617	0.10837385701897127	0.3645105881911719	0.10631053379584635	0.11240590647098066	0.11975337414937169
261	0.14237326117458102	0.4390823334551291	0.12853670164681893	0.12924028224583178	0.13968519576764898	0.13051118925336885	0.42032850054363613	0.12472165471726482	0.1321216933397491	0.18074111463671336	0.12512433202003267	0.42619475764488807	0.12730449413469425	0.1320868848691312	0.14315715983234992
262	0.15906249457895158	0.3873917879233628	0.14955512902510387	0.156003950068489	0.16271575794087395	0.15914020834970816	0.3624768220625738	0.14750120981962597	0.14968124604417218	0.15751203818111356	0.15569085540098873	0.3896214697735071	0.1554837733397192	0.15169177296338904	0.16183922142829713
263	0.2172085225469735	0.47464417844405415	0.20639645944580892	0.2173438691292028	0.22974416908046177	0.20441502253970065	0.4216699946345809	0.2089154291289431	0.22074097608623244	0.2259277807860201	0.2018386990193517	0.470293286360757	0.201075782871326	0.21395913163819988	0.23335576798281557
264	0.21792990561862552	0.3889870730347899	0.21234488417568376	0.2181241934067841	0.22373052650711867	0.20108794811895706	0.37059546874265653	0.20507745045912004	0.2197728396568187	0.22086812570305858	0.21616280055353218	0.39724503884825585	0.2084188443731957	0.21385782158492925	0.226651343456116
265	0.5123879979809367	0.21057384952242017	0.5012623837232346	0.48214153503852825	0.4750035183007642	0.4938587692936419	0.17688712159211803	0.49874175914600255	0.48946876858608057	0.42379592350817136	0.4879229319006336	0.20275391325236097	0.5039626843036507	0.4845582431632103	0.4743149824727215
266	0.5760288313307649	0.5656742993418739	0.5930348167733621	0.5369383575692828	0.5544674299504837	0.5982239027281793	0.47919448292852757	0.5942481577048989	0.5514831046667287	0.5628878651866714	0.5739114731791083	0.5878546423809217	0.576241787746088	0.5323509120597949	0.5378390355915067
267	0.3543907515575849	0.2292579169188334	0.3512730096337073	0.35179281532446977	0.3436188146363339	0.35931126658798307	0.19767911063327484	0.36122072983095965	0.36060811228638473	0.3501777184692209	0.3656471892599443	0.2162913628015357	0.3721733879151903	0.34785615256684643	0.3399291708398334
268	0.3119966470954114	0.4138374437099156	0.3121383262864127	0.3159097271014223	0.31864246689003634	0.32319243656555463	0.40228150078399355	0.29992054617635666	0.32535683232365076	0.3462706615997986	0.28644673990308167	0.3903914721620097	0.3085843444137667	0.31401715432819033	0.3293133505685519
269	0.35001565327309503	0.45516453235661897	0.35580387369348815	0.37495262441221927	0.3958095012960005	0.35644832220154515	0.426657403622212	0.3506347488505863	0.37566306858609466	0.41988577766515917	0.36360364881283325	0.46527100030116475	0.34707706465336047	0.3659769526489435	0.38445588579491174
270	0.11359084810745418	0.32484081402504406	0.11402960232367197	0.12325713799620028	0.13085995433719785	0.11263449951849147	0.3440059993727401	0.11232544874629018	0.12391483545359797	0.12862372552917012	0.1106661124466729	0.3274985310621377	0.11595366249814575	0.1274599339403302	0.12457422863437977
271	0.16707209977493964	0.3431082875909036	0.1703819800871553	0.17978025000821624	0.18698130906187688	0.16398539864830317	0.36454770030422173	0.15198076165365026	0.17261023254150007	0.19835912246935378	0.16747803961074978	0.34239376460946175	0.16480235488073117	0.17332730201368776	0.1842504302531221
272	0.0934484267034305	0.37211795324472785	0.09401707322229123	0.09490876483115523	0.09917384915367436	0.08857524576987044	0.3668157300982122	0.08631982012344547	0.09847762768913175	0.10015979517334214	0.08444647279772277	0.3708769387055983	0.09604647353514444	0.09368585389551796	0.1008784542152206
273	0.2470304489205965	0.4503510047210161	0.2556126757414754	0.2766836226912084	0.29233090728266675	0.24543191057384756	0.437795621180989	0.24926452149167205	0.2792696573355428	0.2736253770149289	0.2431266520161445	0.4435623213351574	0.250600247487858	0.27803294454304317	0.2862539822143225
274	0.1916236333288058	0.44856487037822135	0.17957599028824206	0.18352116086331552	0.18633601143127704	0.17523332318929766	0.431263865310872	0.17991476111555502	0.183379044475286	0.1708528472840324	0.1796750460498008	0.45846501556450353	0.18105312955984734	0.1884063398371262	0.19630022456196422
275	0.26067112716518115	0.4621972895894598	0.25835495662316177	0.27199509827272433	0.28730285050144005	0.2544941311903112	0.4190980796179674	0.26274606489030106	0.2731532602404076	0.2555557325756483	0.2640034643053228	0.44572417999642594	0.26402429077236494	0.27677183304636815	0.29628640416682706
276	0.14910573944529965	0.4000675392102599	0.14357568597058762	0.14481072367146813	0.16391312450686876	0.14097378568524765	0.3613475474216199	0.13819366282942236	0.15134011612351805	0.157722061151847	0.13758738120389236	0.3939315825518367	0.13918468898530648	0.14976711941454257	0.16812682746308075
277	0.32956916064172853	0.47125673332148743	0.30609720473685265	0.3102015899167123	0.3142698558585791	0.29068984837234013	0.3848990574693433	0.30100028934578427	0.30937881226942593	0.31625312734769667	0.2930921297242789	0.4613444295144886	0.29926826595440675	0.3036901493486805	0.3183499923502411
278	0.23122486910948878	0.3636245371782724	0.2138030307011884	0.21339138054196805	0.23340352440946927	0.21081817881398726	0.3197446587011415	0.2158399236647764	0.21313153353271705	0.22991860451141266	0.20880778193654076	0.3331235548438105	0.20672734265306866	0.2062484817320102	0.23257137063850553
279	0.47681038714539997	0.4940794999802557	0.4562777609668161	0.46078470587335685	0.47901274766098967	0.4439716759820104	0.4144608836364255	0.45199532735402914	0.45540013398925866	0.5528379557892366	0.46203233246041076	0.4216086121515559	0.4584477339878974	0.48180242056043626	0.49368611359740694
280	0.3445277798755736	0.4256729246507768	0.32731247788753903	0.33372761920883875	0.32995873304830853	0.3254373469867074	0.3882627152440584	0.3094287821367732	0.3312027172335312	0.34427916262938507	0.34279708234183837	0.41321757093813966	0.3342910633355618	0.3284031128950497	0.35854036066780215
281	0.2761939136082427	0.3927633416829319	0.25694417936645725	0.2581840309682221	0.27229551617088316	0.2766662720022647	0.41976103104644313	0.2618574619572192	0.2733226127141979	0.29144100817935154	0.2886572494482181	0.40245886736424696	0.2595941201077703	0.25639760662587274	0.26294648831105133
282	0.17372038618654603	0.31704222633946144	0.17094157520171074	0.16915896492394128	0.17946822385859193	0.18350300192397948	0.33866077598585176	0.16892479897166288	0.17037393655800379	0.18269620209905754	0.18119790648982564	0.32782638685056137	0.17744379324422638	0.1744350141556603	0.17698953637203776
283	0.4513275443893158	0.5833982059839522	0.49560834040436635	0.44419256943057156	0.4169091123310607	0.5015177153907343	0.6071376981112274	0.5180254607277677	0.45772969122123836	0.4477764841271303	0.47738956338519595	0.5780132784609684	0.47027752617651225	0.4295552968107954	0.40733184933987177
284	0.11222994305955407	0.3181747728326536	0.11929088731467631	0.11746721937613475	0.11883279406741798	0.11597465535970633	0.33601733090604935	0.11711661055380701	0.12409613039335747	0.1247451887542266	0.11455797479641655	0.3447865236409888	0.1140042535923579	0.11712056940047719	0.11856927528597067
285	0.1557112716325486	0.4207798217474025	0.1669712777303816	0.1482974303104875	0.14942580381282497	0.1693087131776298	0.4111536902609443	0.15910189344353906	0.1486230953780117	0.15735397292041017	0.1556285105222672	0.426936717030373	0.15313592350177	0.14075208835403963	0.14269958694519644
286	0.10892693578973167	0.3408997218505262	0.107541468631492	0.10218091836423247	0.1146813499084464	0.0996025768346661	0.3248537517175092	0.10162439636377184	0.1049377693513979	0.1130463319393281	0.09904936430279528	0.34140567021498736	0.1046848816924161	0.11356205099105827	0.11739298926347017
287	0.11823081465971419	0.4049722578046169	0.1191917798835068	0.12215599160053123	0.13537080251460165	0.12313573161665747	0.3732356982794491	0.11762007798156787	0.12361232669631939	0.15086102794873013	0.11029080322526816	0.40913262575699183	0.11391675517673282	0.1279268751309573	0.13455216591306046
288	0.12316881067281586	0.33807325831518437	0.12401760726685578	0.12676115152342493	0.13611530285637075	0.12309223707848023	0.29558274607555557	0.11666751185363347	0.1294082864430175	0.13852585659208255	0.11366501566765723	0.3312329853787255	0.12259493602068824	0.12406621885554964	0.13912942107230422
289	0.21747855161144367	0.4194066217335432	0.2053138794016158	0.2178640350801849	0.23930542750223574	0.20545489164930747	0.366697502182016	0.2113099854812727	0.22435184607741465	0.23518479820195198	0.19657156187822963	0.39359959718087695	0.20876191626714347	0.22483233069849012	0.24743299344247746
290	0.49168957453798995	0.22232019533260192	0.4187541830828602	0.3895001823868625	0.3776328500959221	0.4469703543914305	0.19973793452500913	0.4394314979933111	0.4037208112867673	0.3213904729479811	0.4371445185899899	0.2195383009142607	0.4493751439196349	0.40554938018238507	0.3871893047893339
291	0.36922270914334554	0.15808237398781946	0.3726897329552506	0.383177436697217	0.3784362407834647	0.36704204292372605	0.1484048015154399	0.37111956630758747	0.38525077935361507	0.3296885556756998	0.36731250001659577	0.14227237250882857	0.3812085432692476	0.37987278911979216	0.3839162709532979
292	0.4263902681790941	0.5089357057023434	0.4089587615023801	0.43852963203124457	0.4401729339444735	0.4130274346533145	0.4887434948571779	0.40388268853355097	0.4167487727184245	0.3997605325959176	0.41543269342237094	0.4784067792308943	0.40273403334150254	0.4274374246858205	0.44073959321940864
293	0.5522613720441633	0.5247914218758136	0.5724830415445757	0.6056077127956982	0.6179429606621119	0.5929746935619761	0.5317078075543147	0.5805512348024033	0.6025166704727863	0.5863870822906089	0.6018575238513543	0.5274891255012516	0.5838764145343351	0.5884524838654779	0.6002406762279335
294	0.12294447556277512	0.3142493989321691	0.11530009967259366	0.12026240832289163	0.12272011941687537	0.11924879767882395	0.33501587336693195	0.11874711653640756	0.11337303852949195	0.12175110587754168	0.11847399838904298	0.3081188838672882	0.11725163568227144	0.11528833349574183	0.1296738199925926
295	0.22387506034336763	0.3692704126868549	0.20772653092700383	0.2035691319672192	0.21313513511300103	0.2139884529645981	0.3689002296848892	0.20647060785115123	0.2084496926516235	0.2156090669341765	0.21882850863674302	0.36837970723052876	0.21483993857060163	0.20006434325058095	0.20248479441864273
296	0.09537644805598709	0.3550897514636978	0.09162734246817375	0.08976695284182747	0.08640535259741886	0.0981106431257638	0.36169759699119036	0.09037824814573175	0.08991833493777553	0.09076826765635741	0.09966480423901655	0.3483986293253964	0.08757923331271629	0.08691233602326266	0.09358141761075617
297	0.15525939421611862	0.36357691428699923	0.15089522939626568	0.1609278957481366	0.16399775992956672	0.15916886471392938	0.33857227759485276	0.14433911745479724	0.1644467290631226	0.17595887076583466	0.15175399254503533	0.36424663437094057	0.15970730539178096	0.16091908436461153	0.16300774913963817
298	0.1048605057087607	0.3918684140534303	0.10097325618590924	0.10211147953027384	0.09957168757101943	0.10143236721356406	0.37406654562951364	0.09600072386442439	0.10473426560455444	0.10362883044722361	0.10164129917336034	0.37811591414970314	0.09888677306226384	0.10127911439238162	0.10638476647248778
299	0.18199118451614119	0.39580183851929596	0.19115913114185315	0.20493327867712288	0.21044410865241148	0.18140138516518428	0.3743843959716002	0.1893807978344388	0.19809446615150092	0.20081506430655402	0.1865944103257501	0.3891634304881678	0.18602604375777745	0.19896879088938801	0.213923699621596
300	0.12097236814170839	0.38413658792253946	0.10498699173452843	0.11209844022296539	0.1230099352245554	0.11660410937717461	0.3523072077652222	0.1160134963800967	0.11253135896567312	0.11535785216084916	0.12278235579333573	0.37285134784824076	0.11615150625447328	0.11611567771977134	0.12844548217698673
301	0.28084458395111433	0.44874040059405396	0.2774893486123516	0.2550411820828482	0.24998598921952525	0.29963199321250084	0.4011627551808701	0.29750146460028715	0.26843491883381354	0.26936715783159154	0.3073034528810507	0.430729060909877	0.28580135192339123	0.2565304326000971	0.25967331337024596
302	0.152454413876943	0.3379201017607421	0.13978304258478289	0.14116402544925807	0.15401498011433426	0.15423877515577408	0.2964543722533585	0.14051468933013647	0.14894321711881836	0.15947315259704814	0.1480357424016691	0.325210537788024	0.1344018324645981	0.1430544160809963	0.15474723027062098
303	0.2821730301896184	0.4110436027275013	0.2739340520308404	0.26002393751603126	0.2779822870193478	0.2653437219492665	0.329499720541248	0.26159787673642304	0.2572880946230398	0.3598647733322245	0.26244509066312766	0.37319011615928915	0.26648418124684214	0.25312357834564214	0.27511681838244334
304	0.21720564156963917	0.34686157917677646	0.19882532504056166	0.22216097194052867	0.23401422419575696	0.20382923077939052	0.30670621218917726	0.21693823736828433	0.21683114667162778	0.25666711518626734	0.211326799700543	0.2813197210600089	0.19917779853392284	0.21748480682578022	0.2320137455482103
305	0.2677702925457464	0.37951751785131305	0.26550782495292	0.2750670236950153	0.29596974854723573	0.2623458652147329	0.3946325405087187	0.2531334740303206	0.28860854757070864	0.30604044981662215	0.2656600027585537	0.39327619548789366	0.26207923306657605	0.2713129981267447	0.28420315380432254
306	0.39160423380583886	0.43530284470779523	0.3596446975903962	0.3680070729447339	0.3680057607933656	0.35376025079321655	0.4761071418680214	0.34472014958975244	0.36978798987145123	0.3348196381757105	0.3823783225599396	0.4306993676859272	0.3677035188026803	0.36899825122081376	0.3552443959520933
307	0.5814014021968229	0.2323858020850022	0.536133828574373	0.5077902644363959	0.4900729115794446	0.5555189750272348	0.2425227844423426	0.548296700794798	0.5176592860969427	0.4231195969328102	0.5520409746167363	0.23206935078406205	0.5557479544476932	0.5186736033405418	0.4944124268635502
308	0.4296401661610443	0.5038882905047705	0.43480780197218505	0.4305267060854638	0.4289948611539367	0.4395341893294096	0.5356615226845581	0.4303301187446293	0.43048499443513377	0.3790520458253179	0.434797048862627	0.555085851161014	0.44359503404219086	0.43409335692105117	0.41284624605367193
309	0.39196356777585795	0.5451650841418363	0.39505814330391054	0.3788838684927261	0.37799258174377365	0.3986930053691345	0.552965914361017	0.39244329854365323	0.38665199715082543	0.34093123957173554	0.39513845274558235	0.5604581323687992	0.3973495603786063	0.38177042240746806	0.3753969716673579
310	0.13274937140786502	0.34062701281919616	0.12788149201837193	0.13002138152450224	0.1356642543763233	0.13335956152031214	0.33100878292304736	0.12856067709614308	0.12329181289209508	0.13078402390516575	0.14346379111022867	0.34298584583464337	0.13103581008645487	0.12414613173526023	0.13362633535595708
311	0.15083331938212585	0.4113136061262028	0.15802383254501862	0.15275762117628275	0.15515450433152014	0.15762104104170757	0.38816401639612663	0.16010153061905216	0.15256408231852406	0.1568216598864298	0.16174591755604764	0.40364251666328127	0.14941725329905103	0.14748410839561607	0.15205224949931265
