Mass (u)	log2FC	p_value	mean_500	mean_15000	std_500	std_15000	n_500	n_15000	t_statistic	q_value	significant
491	4.54941124595594	1.7302639182308622e-05	0.0009110115150209333	0.021332077837645597	0.0007973401338168046	0.0004887839476699879	3	3	-37.81979347570862	0.00011753796983246347	True
492	3.7545753154095576	0.0006221734939758534	0.0011014788590822	0.014866748463451636	0.0002146729736564418	0.0008233772000415266	3	3	-28.019844392094242	0.0012028687550199833	True
493	5.081165977511834	4.162862475617517e-05	0.00040330042109816664	0.013652498960808166	0.0006985368200559478	0.0004416114818950039	3	3	-27.768219009780513	0.00019020392713404958	True
494	3.9755819094007627	0.00016670046060975383	0.0009766657244749332	0.015364392503624133	0.0010425256147429676	0.0005962677047916374	3	3	-20.7496478426524	0.000472251666334412	True
495	2.8340202283149645	7.250630920674765e-05	0.002086828734177667	0.0148803080826507	0.0003130428318072174	0.0006163195464709416	3	3	-32.05571771688034	0.00027209907519133665	True
496	1.598419539316755	0.007699765920460888	0.004682926969361634	0.014180437111856134	0.0002836749277079398	0.0015907947621708156	3	3	-10.180255726868971	0.009408421841012602	True
497	1.3004601123692756	0.01893291270716676	0.005357773721275168	0.013196594576755467	0.0002651584246183159	0.0019708880638603767	3	3	-6.827380609280028	0.02111747955799369	True
498	2.0971439269235344	0.0015804669891479597	0.005067084346045699	0.021680104307774836	0.00021431816677293432	0.0012914707190115175	3	3	-21.97988844690716	0.002532239927364134	True
499	2.2999581756656395	0.0001292733480573687	0.003918569293345766	0.019296739738997298	0.000821956594188964	0.001208041012242558	3	3	-18.229251062456463	0.0004016707600353956	True
500	2.5110426169360944	0.0011974138241758888	0.0026999257793918333	0.015390438258084631	0.00035639420161539577	0.0011269775476223742	3	3	-18.596310310241616	0.002014271105772925	True
501	2.478131128658935	0.00162057364192796	0.0024688835245131996	0.013756007973472567	0.0008434483599890518	0.0016010276399647029	3	3	-10.803352240489824	0.0025822327261489472	True
502	3.330966007727455	0.008036573159100953	0.0022129465676264666	0.022268534063913503	0.0002220329876256049	0.003179725599473281	3	3	-10.898084097881572	0.00975149044409739	True
503	3.4585566404827364	0.006258491306489025	0.0018610413045912332	0.020459043409541498	0.00013660625537489956	0.0025840512349157565	3	3	-12.448578990130875	0.0079010530700918	True
504	3.4059097523901527	0.005950796680844461	0.0015092221365699335	0.015996839618257166	0.0005837189212541632	0.0023296870763218802	3	3	-10.448130428111199	0.007568995778267078	True
505	3.3746053163360297	0.006933574889574269	0.001475610492048	0.015304853783368766	0.00022135671494883305	0.0020773439807694207	3	3	-11.465656319364738	0.008592891957164693	True
506	3.954676790553007	0.0002619751146722635	0.0010345410266239666	0.016040728733199366	0.0009589624544783602	0.0014297294106769625	3	3	-15.09771783580183	0.0006549377866806587	True
507	3.4072368833599316	0.000157859516732864	0.0014335813671371	0.0152090777241395	0.0005621481083849183	0.0009820041309822826	3	3	-21.08651378849647	0.0004547608594622241	True
508	3.667642487111651	0.000205419086782505	0.0011026707638082335	0.0140125216990787	0.0002224677738456401	0.0006172131191203498	3	3	-34.08188083344237	0.000547802297149247	True
509	3.6128656902659726	1.209244963274428e-07	0.0014787054472785333	0.018091002880621532	0.00024637886465008347	0.00022515028665854648	3	3	-86.20989053266828	1.7892500596342913e-05	True
510	6.581304165761383	5.6808253449971004e-06	0.0002822989500592	0.0270320747452233	0.0004889561244258835	0.0007765792182989435	3	3	-50.487652411088106	6.770298698832161e-05	True
511	4.291860388229623	0.000503135802867416	0.0011601809451925332	0.022725030664595264	0.0010051707554687673	0.00018513763390639554	3	3	-36.54457087307151	0.0010372704940631563	True
512	4.802991629151812	8.16235176628859e-06	0.0005674754126731	0.015841331142901732	0.0004914670773999103	0.0006252937591924017	3	3	-33.26350438570911	8.16235176628859e-05	True
513	3.495448735894493	1.743693180898328e-05	0.0011446883727146667	0.012909880547260366	0.00047576342886689873	0.0005946170237862573	3	3	-26.75934738812705	0.00011753796983246347	True
514	2.6831239650618723	0.00011871016608384791	0.0020879188932738666	0.013409557204652133	0.00032536898537505204	0.0006422862285915429	3	3	-27.23571880453056	0.00038109905716954864	True
515	2.5436901360026574	0.0002237392084355188	0.002012208147388167	0.011732753639895467	0.0004156672959199889	0.0007498100949249289	3	3	-19.638541280948665	0.0005827937465236568	True
516	2.6570496512384336	0.0006202009193796993	0.002112414924371833	0.0133238854249872	4.858041472496543e-05	0.0005085760876785719	3	3	-38.009738999394195	0.00120172561216111	True
517	2.794004265578907	9.936262482302682e-06	0.0019098827055220667	0.013246032232284566	0.0003853264073691751	0.0002411339137244136	3	3	-43.1954405573645	8.911905525364262e-05	True
518	3.851216553596001	1.2166830352323541e-05	0.0011964054203106667	0.0172667304036842	0.00034295986002779556	0.00015270756192654964	3	3	-74.14237817367646	9.985983402378755e-05	True
519	3.392242818291534	7.264144478535677e-06	0.0013542230596360666	0.0142186077860806	0.0004245192175687767	0.0002782713308564612	3	3	-43.896845253148264	7.766811971890051e-05	True
520	3.0110099251298417	0.02204893767010355	0.0021608490497096	0.01741922190752313	0.00015846670096381326	0.004003896117430708	3	3	-6.5954763924187825	0.024343370270291993	True
521	2.9572413148800814	0.028301451688820266	0.002086830510687067	0.016207108369731233	0.0003130429065764086	0.004247335903878917	3	3	-5.742630454176942	0.030854966126909314	True
522	3.455884267619106	0.02267504432954818	0.0014803910660842999	0.016244311477210567	0.00026060900329059563	0.00395322259643127	3	3	-6.454601068523448	0.025002900591517004	True
523	3.470055244447725	0.028366119269189916	0.0014200937746616333	0.01573648624958977	0.0005073127475450269	0.004374385671703067	3	3	-5.630876751656116	0.030886763159193024	True
524	4.319627057324248	1.5809659925243802e-05	0.0007888541323524001	0.015751940821338403	0.0007455493053946777	0.0006115832309194173	3	3	-26.876262621404774	0.00011367276144596783	True
525	4.163609077175805	4.024145724476284e-05	0.0007959825117672	0.014265099330860433	0.0007679425222656849	0.0008679320987853483	3	3	-20.130519134486097	0.00018622376490927484	True
526	5.3265763134179105	0.0001673378444663105	0.0009793214764136666	0.039299277525315035	0.0001896785177637148	0.0010558919239142405	3	3	-61.868492441323276	0.000472251666334412	True
527	5.656555105654226	4.913775824187723e-05	0.0012210686254905	0.06159321394990633	0.0010592993892967035	0.0022722189949215504	3	3	-41.71010999261911	0.00021059039246518814	True
528	4.027507882072523	3.979700872740884e-05	0.0011912039796906668	0.019426155025019796	0.0003100560541257933	0.0006531713419822126	3	3	-43.68284490916321	0.00018515185878527108	True
529	4.820241755783685	3.5259007870615124e-06	0.0007888541323524001	0.022286101946470002	0.0007455493053946777	0.0006644535062829977	3	3	-37.28390444526875	5.5773339722609374e-05	True
530	4.008013353180467	0.0029192990118780296	0.0009793214764136666	0.0157564205007371	0.0001896785177637148	0.0014777635207405561	3	3	-17.178945841236796	0.004169260278353673	True
531	3.684992960054547	0.0006392197309841485	0.0010711530824116	0.013776693424159799	0.00035615134205732726	0.0009699652176121966	3	3	-21.29776178850115	0.0012249364888903286	True
532	4.4596185487641185	0.000513035279038373	0.0005772129600415333	0.012700332697577433	0.0005002391081651615	0.0010598953137573438	3	3	-17.916045440774987	0.0010502133947373753	True
533	3.397091669651188	4.295123021292128e-05	0.0010711530824116	0.011284389526124435	0.00035615134205732726	0.0005537341858908761	3	3	-26.868710972386825	0.00019261634167650263	True
534	4.2130065089303095	3.227168139329629e-07	0.0011871705555064	0.0220168144481401	0.0002917280989334144	0.00036706478518472015	3	3	-76.94622130095412	1.8717575208111848e-05	True
