mass	P1_500μC-N	P1_2000μC-N	P1_5000μC-N	P1_10000μC-N	P1_15000μC-N	P2_500μC-N	P2_2000μC-N	P2_5000μC-N	P2_10000μC-N	P2_15000μC-N	P3_500μC-N	P3_2000μC-N	P3_5000μC-N	P3_10000μC-N	P3_15000μC-N
544	1.8150441288499217	25.634933638770157	26.236986633105186	25.0416206815773	31.216863594194074	1.8055016323873956	32.61211512783358	26.86207707748587	31.408208943934984	35.43049314746386	1.8845269881726265	28.739276128087035	25.49427131278375	29.10511340586804	26.313848689922196
545	1.399977232798181	26.129626463714843	30.041712908165753	26.31815701602987	25.907729188302962	0.0	33.05564837228319	32.95180695547271	28.609049037745734	32.27304549978582	2.0022949975326703	27.947608798571604	31.65078669641723	28.357755614031376	21.90382617287225
546	1.2653002195452805	11.517822263825975	19.813171743316683	19.410643422565837	20.122864060018028	0.0	17.48481770828094	18.28678123835773	20.527569443157773	23.023665695705002	0.9022421267628191	13.981562581775036	25.623120997111094	17.88599895314277	20.05447552214565
547	0.844538718520982	15.658578117499129	16.667591866555625	20.159293315465213	17.377045003564692	1.9266357975883184	19.709867973020813	18.900287999331308	19.384805598118753	22.66495649196763	2.0877110323500414	11.828056752196167	20.69528005694855	17.127922595498028	17.376710887803192
548	0.9240597750752194	9.711833043193364	11.359062582831305	17.34976557552174	12.672087438330271	0.0	11.773583920360869	11.819752538318523	12.045652679741238	15.189135288181788	0.7748451360806065	9.950514585034009	9.556829362119469	13.722139946965955	15.807848942912539
549	0.0	7.720288926250296	10.090642564102355	10.877048311174557	11.227868134598186	1.535702867016145	11.251255650390737	9.92112465554845	8.143658307760498	12.957702063620268	0.9863188453442128	8.028127559331	9.288246385457969	10.646278390723745	10.28837166629127
550	0.9093434953564897	7.692249322841657	11.596011985930275	12.339994950322653	12.965205073444173	0.938107683113209	9.260603329651953	11.076705878263306	11.528953801920276	12.851689897302057	0.0	8.911264520204474	11.102458194262029	13.82389913074805	15.117461487345047
551	0.0	10.292669584693037	12.946579510935864	17.823956221187224	17.171792803810547	0.8821417745147019	9.926125549439977	10.916007508130214	12.90967080745009	18.139972977939458	0.7988621748132083	9.066530797766664	14.276801383915208	15.367705283412588	15.891741470187986
552	0.0	13.510296700358298	15.090650292998204	16.94054185674272	17.50560389458064	0.8514333489724503	14.610479341323579	13.84730971439805	16.61941599805915	18.225496454081323	1.3492872415647383	15.00413762621171	16.01933966559933	15.050262472067685	11.694890724649126
553	0.7683127776461763	14.358617818317457	21.18309889080808	21.091552094312963	23.599767338223174	0.0	19.10595447121405	23.71096814408205	26.726720081738463	26.894226381148545	0.0	13.419924862739247	21.354948732011938	17.33789190517663	19.90684280450868
554	0.0	8.787103408528871	13.126133755890256	13.202713283208844	14.701039063938635	0.7562025777101089	10.952233524172097	12.627197183047917	13.591692744775957	16.305693103026194	1.176901645604513	9.860061228669478	13.067121512816785	12.277927809462405	12.971837803200586
555	1.4200342358464717	9.834311801359265	13.137026409658809	16.031377435584545	16.576789389323974	2.1885614228610595	8.704475129451675	13.579166184349544	12.323358924665124	19.10006187277398	1.5987299371392403	11.236365752369482	11.409742049143864	14.241917212221589	15.49628162348675
556	2.6574374531299108	5.9084072249863375	13.179699351967312	11.84730276809662	13.761059793036859	3.1543486152367395	7.096537805970349	11.569738969757596	10.866178035342148	13.90123907977818	2.176482507926938	7.706653986326036	8.674914866501897	12.61797283005805	12.038790604977603
557	3.6206583450019494	4.9095955525715835	8.90971632476232	8.687284860004269	10.558794289872266	3.5317700892381523	8.924393205326385	8.978955511216256	7.965476371700641	13.041839830712327	2.6677669668242063	8.28526820028693	5.994362081872337	8.63297256006858	9.79551935314868
558	2.2166102325536694	8.188584908807272	13.296132806313668	13.963808480606827	13.983857615587194	3.3824719213796355	9.592618428164531	8.49857113207773	11.279443745298087	16.012491139448453	2.3570326329914564	8.089572648356858	12.796210237621784	14.026711292176609	16.11209757139124
559	1.4940161594161268	9.636397141131898	12.495428778834558	13.654016003951286	14.213695388916063	2.2639303693116783	9.183439924133266	10.043946239064946	13.045970424884967	13.561430983726762	1.801160490284244	10.503036734446843	11.445233097833484	10.730199772680372	15.734975387010474
560	1.975650875509013	10.290990517752169	17.340537175152015	13.076741408054588	14.041398381758798	1.3293596862893469	11.005902791505465	8.743920254174505	16.718274601642516	14.516063488398071	0.7831804141094882	10.137831459735168	9.796755641359406	14.243069786032562	16.19487077327985
561	2.0335925917678113	8.99661689874889	11.13947493566706	12.419132114497895	13.16408266903715	1.4382442116769276	9.033336592367228	9.096382811657547	14.335712297382551	17.7980737950115	1.4010256651068986	8.39079040070255	11.946483184548116	11.566152988187127	13.57198262315767
562	1.2363621770140865	10.216495207095372	11.600612539270317	14.630557878378214	17.971527829165506	0.9934379844876491	11.870675631547881	11.320703191736778	14.971956275050674	15.984721136738582	1.4664759056394987	13.110260380625526	12.845165846329087	15.690578727275666	13.423824489252409
563	1.5321835068974121	9.289981792564534	9.34518395813051	12.145845104492372	13.122871549596187	0.8510311941678322	9.595910174586345	13.463471915080476	11.517369739818033	15.444564761236993	0.756758391112834	8.887863332053348	11.010061839985516	9.573689654804259	11.000642984988978
564	0.8472177730414976	7.482567888645305	10.351995449639382	9.713701198918763	10.934711295048894	0.9509488354543713	9.843199671091861	10.09817930081858	10.286490065826982	15.86309430331907	1.3729868942878332	8.813530180709536	8.12246613008428	9.414932197533803	11.642684929840792
565	1.1496634112075936	6.7623372849444205	10.134928123601021	9.899308504196421	10.83995434800163	1.3589610270886068	8.962324073594173	9.447776866518199	7.49184497183588	9.891468377376686	0.0	8.91453421343718	9.135085001580116	8.42232713550603	7.964527144676336
566	1.130277499824228	8.432784114034986	11.089974501122928	13.901477778366006	14.202543893393159	0.0	8.377616858739545	10.456861243048687	13.799104166022383	13.173914025390811	0.751606572674282	7.93073033580147	12.641939104681176	14.052334330917123	12.444891209558376
567	1.167237015472946	10.89346684786732	13.115515793539132	13.225302050351559	14.790781728691194	1.4606980954528312	9.800256175655692	10.240613379418148	11.683222637929765	14.739217714628841	0.6876574623362379	12.276857800924674	10.584804315657063	12.303998031977299	15.746702289541437
568	1.1590771866017937	35.93679377335219	43.898691862849134	42.52748378141048	48.1754419532559	2.102418059303941	57.863121638294984	45.63514623397877	57.71678266596428	47.36537298826446	1.4150461562560128	45.12394132498822	56.75332502430852	49.22184119566303	59.1329735027337
569	0.9239912295250157	65.47128499528186	66.9126182521274	65.2019037414434	96.28607739691606	1.3124351905524605	70.00355433497369	75.9709283947833	60.60139321497629	73.8367095728248	0.8566745805266236	64.80148986432428	81.23619209125064	74.66263787640297	93.71168003690445
570	1.8067089815053932	12.683190957322875	18.856280999650533	16.944339997493653	18.051523974540345	1.422173147324027	15.95802097482549	15.580666531404585	18.783768102746198	16.150788815724212	0.8150222215350974	14.38918430513434	16.50473273927166	15.197662785878963	17.471058997619252
571	0.0	16.488794562079374	18.817068131206096	15.872484610114098	17.88823825011795	1.0590490329671265	17.222587386489426	17.79934143814376	19.79673788246241	17.390709065802046	0.0	13.801248833714574	14.917613932944834	17.345439548289722	18.164587470547218
572	0.0	9.340326344400138	12.639746232150882	10.488597409112593	13.411356975500102	0.0	11.33058270095103	9.62447591775669	11.281221121967553	14.826811205726369	0.7805628092286245	7.957445349883053	9.170483866237332	15.200867091861335	12.993838063206827
573	1.7868136873448581	8.157430011684443	10.028449534124613	10.662566947267457	12.167280805213256	0.0	11.952173837510566	9.486626695218442	9.775019661716053	11.622368751933639	0.6750461321942888	6.77560375972778	7.006600928460592	9.584409428109467	13.098531315908717
574	1.2127956473076782	6.2194271207734015	8.265136906530282	9.529385980580873	13.087957786825536	1.26409228415605	7.389389544612421	7.220649155739926	14.958915530943473	12.886472714176199	1.3908286108804515	8.81359029007537	8.280569669122583	11.624591918633424	11.155922301951982
575	1.8031393044516641	6.496288401068595	8.542926314606017	9.236183108704266	10.428959938737105	1.3427318685583909	8.66967499194742	8.196064555129674	13.849073224629839	12.317088560284077	1.3347122399466878	5.753727919820845	9.591484498740591	8.275999377650555	8.684340602441427
576	1.842054901011598	16.272585905163034	26.82600401691899	25.731962777370246	28.48274344585467	1.3785517170511956	20.106965612091077	26.7949141616024	28.624165864598794	28.201001234293607	0.9767712693723585	18.650758074320777	16.428128328772516	25.3249910334367	27.827712160228238
577	1.5325102210739001	21.944004270972616	26.803405043804425	30.865431880189075	38.46061285791315	1.417646469071407	24.714914128054765	27.054660121029237	28.503095541398952	30.55652380253478	0.8522011163011601	22.241921582907782	23.317688248786588	34.83614794548164	33.56643631537269
578	0.0	10.027751562086374	12.109812980891633	12.263416785520091	15.275241317498022	0.8915430691939932	10.950658938910117	11.08996265516601	15.274889712301226	16.17147130114853	1.090509597593413	7.594119600028427	9.956719667082966	13.211522302645227	12.957194926999529
579	1.5097627097108826	7.990511013691314	13.556190057028834	10.589644637907393	11.369735259569373	1.3985636728469968	10.301538459814441	9.450554180526932	10.252630870970606	13.75848686040322	0.9781577418126991	7.633325242985059	11.986762663775034	11.761292085506971	10.692526065476853
580	1.464762462396943	10.014241550507917	13.689758695225693	12.807432311427922	14.123346280858255	1.4267048029711238	11.145995208575119	9.982524966503668	12.895282957006488	15.963517653815646	1.0865279146888358	9.50769369480428	11.923178487633983	12.098600674293014	14.913970618950252
